timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,experiment
2026-07-19 23:01:35+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:40+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:46+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:52+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:58+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:04+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:09+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:15+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:21+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:27+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:33+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:38+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:45+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:50+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:02:56+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:02+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:08+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:14+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:19+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:25+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:32+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:39+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:45+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:51+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:03:57+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:02+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:08+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:14+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:20+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:26+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:32+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:37+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:43+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:52+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:04:57+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:05:03+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:05:08+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-20 23:15:35+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-20 23:15:50+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-20 23:16:06+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-20 23:16:23+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-20 23:16:39+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-20 23:16:55+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-20 23:17:11+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-20 23:17:26+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-20 23:17:42+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-20 23:17:58+00:00,1,3,146.0,50.0,long_mixed_workload
2026-07-20 23:18:13+00:00,3,3,107.0,50.0,long_mixed_workload
2026-07-20 23:18:29+00:00,3,3,107.0,50.0,long_mixed_workload
2026-07-20 23:18:45+00:00,3,5,123.0,50.0,long_mixed_workload
2026-07-20 23:19:00+00:00,5,5,123.0,50.0,long_mixed_workload
2026-07-20 23:19:16+00:00,5,5,123.0,50.0,long_mixed_workload
2026-07-20 23:19:32+00:00,5,5,123.0,50.0,long_mixed_workload
2026-07-20 23:19:47+00:00,5,9,135.0,50.0,long_mixed_workload
2026-07-20 23:20:03+00:00,9,9,135.0,50.0,long_mixed_workload
2026-07-20 23:20:18+00:00,9,9,135.0,50.0,long_mixed_workload
2026-07-20 23:20:34+00:00,9,9,135.0,50.0,long_mixed_workload
2026-07-20 23:20:49+00:00,9,9,135.0,50.0,long_mixed_workload
2026-07-20 23:21:05+00:00,9,9,96.0,50.0,long_mixed_workload
2026-07-20 23:21:21+00:00,9,9,96.0,50.0,long_mixed_workload
2026-07-20 23:21:36+00:00,9,9,92.0,50.0,long_mixed_workload
2026-07-20 23:21:52+00:00,9,9,92.0,50.0,long_mixed_workload
2026-07-20 23:22:08+00:00,9,18,113.0,50.0,long_mixed_workload
2026-07-20 23:22:23+00:00,18,20,113.0,50.0,long_mixed_workload
2026-07-20 23:22:39+00:00,20,20,115.0,50.0,long_mixed_workload
2026-07-20 23:22:54+00:00,20,20,115.0,50.0,long_mixed_workload
2026-07-20 23:23:10+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:23:26+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:23:41+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:23:57+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:24:12+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:24:28+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:24:44+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:25:00+00:00,20,20,148.0,50.0,long_mixed_workload
2026-07-20 23:25:16+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:25:31+00:00,20,20,148.0,50.0,long_mixed_workload
2026-07-20 23:25:47+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:26:03+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:26:19+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:26:35+00:00,20,20,149.0,50.0,long_mixed_workload
2026-07-20 23:26:51+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:27:06+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:27:22+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:27:38+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:27:58+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:28:14+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:28:30+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:28:46+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:29:02+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:29:18+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:29:34+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:29:54+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:30:10+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:30:26+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:30:42+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:30:57+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-20 23:31:13+00:00,20,20,129.0,50.0,long_mixed_workload
2026-07-20 23:31:29+00:00,20,20,129.0,50.0,long_mixed_workload
2026-07-20 23:31:45+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:32:01+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:32:17+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:32:32+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:32:48+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:33:04+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:33:20+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:33:35+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:33:51+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:34:07+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:34:23+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:34:38+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:34:54+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:35:10+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:35:26+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:35:41+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:35:57+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-20 23:36:13+00:00,20,20,148.0,50.0,long_mixed_workload
2026-07-20 23:36:29+00:00,20,20,148.0,50.0,long_mixed_workload
2026-07-20 23:36:45+00:00,20,20,148.0,50.0,long_mixed_workload
2026-07-20 23:37:00+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:37:16+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:37:32+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:37:48+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:38:04+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:38:19+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:38:35+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:38:52+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:39:08+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:39:23+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:39:39+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:39:55+00:00,20,20,145.0,50.0,long_mixed_workload
2026-07-20 23:40:10+00:00,20,20,145.0,50.0,long_mixed_workload
2026-07-20 23:40:26+00:00,20,20,145.0,50.0,long_mixed_workload
2026-07-20 23:40:41+00:00,20,20,145.0,50.0,long_mixed_workload
2026-07-20 23:40:57+00:00,20,20,125.0,50.0,long_mixed_workload
2026-07-20 23:41:12+00:00,20,20,126.0,50.0,long_mixed_workload
2026-07-20 23:41:28+00:00,20,20,125.0,50.0,long_mixed_workload
2026-07-20 23:41:44+00:00,20,20,125.0,50.0,long_mixed_workload
2026-07-20 23:41:59+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:42:15+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:42:31+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:42:46+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:43:02+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:43:18+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:43:33+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:43:49+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:44:04+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:44:20+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:44:36+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:44:52+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:45:07+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:45:23+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:45:39+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:45:54+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:46:10+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:46:25+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:46:41+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:46:57+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-20 23:47:13+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-20 23:47:28+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:47:44+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:48:00+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:48:15+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:48:31+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:48:47+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:49:02+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:49:18+00:00,20,20,155.0,50.0,long_mixed_workload
2026-07-20 23:49:34+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:49:49+00:00,20,20,144.0,50.0,long_mixed_workload
2026-07-20 23:50:05+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:50:20+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-20 23:50:36+00:00,20,20,144.0,50.0,long_mixed_workload
2026-07-20 23:50:52+00:00,20,20,127.0,50.0,long_mixed_workload
2026-07-20 23:51:07+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-20 23:51:23+00:00,20,20,127.0,50.0,long_mixed_workload
2026-07-20 23:51:38+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-20 23:51:54+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:52:10+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:52:25+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:52:41+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:52:57+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:53:12+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:53:28+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:53:43+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:53:59+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:54:15+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:54:30+00:00,20,20,154.0,50.0,long_mixed_workload
2026-07-20 23:54:46+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:55:01+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:55:17+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:55:33+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:55:48+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:56:04+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:56:19+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:56:35+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-20 23:56:51+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:57:06+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:57:22+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:57:37+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:57:54+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:58:09+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:58:25+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:58:40+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:58:56+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:59:12+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-20 23:59:27+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:59:43+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-20 23:59:59+00:00,20,20,143.0,50.0,long_mixed_workload
2026-07-21 00:00:14+00:00,20,20,147.0,50.0,long_mixed_workload
2026-07-21 00:00:30+00:00,20,20,143.0,50.0,long_mixed_workload
2026-07-21 00:00:45+00:00,20,20,143.0,50.0,long_mixed_workload
2026-07-21 00:01:01+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-21 00:01:17+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-21 00:01:32+00:00,20,20,124.0,50.0,long_mixed_workload
2026-07-21 00:01:48+00:00,20,20,128.0,50.0,long_mixed_workload
2026-07-21 00:02:04+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:02:19+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:02:35+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:02:51+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:03:06+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:03:22+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:03:37+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:03:53+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-21 00:04:09+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-21 00:04:24+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-21 00:04:40+00:00,20,20,153.0,50.0,long_mixed_workload
2026-07-21 00:04:56+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:05:11+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:05:27+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:05:42+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:05:58+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:06:14+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:06:29+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:06:45+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:07:01+00:00,20,20,155.0,50.0,long_mixed_workload
2026-07-21 00:07:16+00:00,20,20,155.0,50.0,long_mixed_workload
2026-07-21 00:07:32+00:00,20,20,155.0,50.0,long_mixed_workload
2026-07-21 00:07:48+00:00,20,20,147.0,50.0,long_mixed_workload
2026-07-21 00:08:03+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-21 00:08:19+00:00,20,20,147.0,50.0,long_mixed_workload
2026-07-21 00:08:35+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-21 00:08:50+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:09:06+00:00,20,20,152.0,50.0,long_mixed_workload
2026-07-21 00:09:22+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:09:37+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:09:53+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-21 00:10:09+00:00,20,20,144.0,50.0,long_mixed_workload
2026-07-21 00:10:24+00:00,20,20,146.0,50.0,long_mixed_workload
2026-07-21 00:10:40+00:00,20,20,144.0,50.0,long_mixed_workload
2026-07-21 00:10:55+00:00,20,20,127.0,50.0,long_mixed_workload
2026-07-21 00:11:11+00:00,20,20,124.0,50.0,long_mixed_workload
2026-07-21 00:11:27+00:00,20,20,124.0,50.0,long_mixed_workload
2026-07-21 00:11:42+00:00,20,20,151.0,50.0,long_mixed_workload
2026-07-21 00:11:58+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-21 00:12:14+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-21 00:12:29+00:00,20,20,150.0,50.0,long_mixed_workload
2026-07-21 00:12:45+00:00,20,20,121.0,50.0,long_mixed_workload
2026-07-21 00:13:00+00:00,20,20,114.0,50.0,long_mixed_workload
2026-07-21 00:13:16+00:00,20,20,114.0,50.0,long_mixed_workload
2026-07-21 00:13:32+00:00,20,20,114.0,50.0,long_mixed_workload
2026-07-21 00:13:47+00:00,20,20,114.0,50.0,long_mixed_workload
2026-07-21 00:14:03+00:00,20,20,4.0,50.0,long_mixed_workload
2026-07-21 00:14:18+00:00,20,20,6.0,50.0,long_mixed_workload
2026-07-21 00:14:34+00:00,20,20,4.0,50.0,long_mixed_workload
2026-07-21 00:14:50+00:00,20,20,4.0,50.0,long_mixed_workload
2026-07-21 00:15:05+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:15:21+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:15:37+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:15:52+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:16:08+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:16:23+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:16:39+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:16:55+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:17:10+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:17:26+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:17:41+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:17:57+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:18:13+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:18:28+00:00,20,20,0.0,50.0,long_mixed_workload
2026-07-21 00:18:44+00:00,20,2,0.0,50.0,long_mixed_workload
2026-07-21 00:19:00+00:00,2,2,0.0,50.0,long_mixed_workload
2026-07-21 00:19:15+00:00,2,1,0.0,50.0,long_mixed_workload
2026-07-21 00:19:31+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:19:47+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:20:03+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:20:19+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:20:34+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:20:50+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:21:06+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:21:22+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:21:37+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:21:53+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:22:09+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:22:24+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:22:40+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:22:56+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:23:11+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:23:27+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:23:42+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:23:58+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:24:14+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:24:29+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:24:45+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:25:01+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:25:17+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:25:32+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:25:48+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:26:04+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 00:26:20+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:17:01+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:17:17+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:17:33+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:17:49+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:18:05+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:18:21+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:18:37+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:18:53+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:19:09+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:19:25+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:19:41+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:19:57+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:20:13+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:20:28+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:20:44+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:21:00+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:21:16+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:21:32+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:21:48+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:22:04+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:22:20+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:22:35+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:22:51+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:23:07+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:23:23+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:23:39+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:23:54+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:24:10+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:24:26+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:24:42+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:24:58+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:25:14+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:25:29+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:25:45+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:26:01+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:26:17+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:26:33+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:26:49+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:27:04+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:27:20+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:27:36+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:27:52+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:28:08+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:28:23+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:28:39+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:28:55+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-21 22:29:11+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-21 22:29:27+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-21 22:29:43+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-21 22:29:59+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:30:15+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:30:31+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:30:46+00:00,1,1,0.0,50.0,long_mixed_workload
2026-07-21 22:31:02+00:00,1,1,1.0,50.0,long_mixed_workload
2026-07-19 23:59:27+00:00,1,1,0.0,50.0,oscillating_load
2026-07-19 23:59:43+00:00,1,1,0.0,50.0,oscillating_load
2026-07-19 23:59:59+00:00,1,1,0.0,50.0,oscillating_load
2026-07-20 00:00:15+00:00,1,1,5.0,50.0,oscillating_load
2026-07-20 00:00:30+00:00,1,1,5.0,50.0,oscillating_load
2026-07-20 00:00:46+00:00,1,1,5.0,50.0,oscillating_load
